lParent;lType;lBy;lDate;lLogid;lOwnerid
GCZ6HW;Write note;kiddylan;2006-11-11;20669369;G233850
GCZ6HW;Found it;Gubbielarson;2006-11-11;20669121;G233807
GCZ6HW;Found it;BandDad;2006-11-11;20655647;G255700
GCZ6HW;Found it;JanS03;2006-11-09;20940733;G73036
GCZ6HW;Found it;pa;2006-11-09;20623771;G46700
GCZ6HW;Found it;Gerhardus;2006-11-08;20600787;G418856
GCZ6HW;Found it;YoungBlood85;2006-11-08;20593372;G573909
GCZ6HW;Found it;ibew ret;2006-11-08;20592958;G319683
GCZ6HW;Found it;battleskunk;2006-11-04;20523920;G91164
GCZ6HW;Write note;kiddylan;2006-11-04;20471922;G233850
GCZ6HW;Didn't find it;BandDad;2006-11-04;20471685;G255700
GCZ6HW;Found it;CacheRcheck;2006-11-04;20467389;G90721
GCZ6HW;Found it;kiddylan;2006-11-04;20466581;G233850
GCZ6HW;Publish Listing;Reviewer Jones;2006-11-03;20455265;G309660
GCZBDD;Didn't find it;redbudnate;2008-06-01;45803871;G1628565
GCZBDD;Didn't find it;jehammon;2008-03-16;40645686;G1051652
GCZBDD;Found it;myotis;2008-03-08;40188869;G11234
GCZBDD;Found it;mamalu;2008-01-29;38360048;G153551
GCZBDD;Didn't find it;dadn2cachers;2008-01-05;37398148;G1313587
GCZBDD;Found it;carlawarla;2007-12-27;37020132;G721681
GCZBDD;Found it;cartoboy123;2007-12-27;36803079;G698087
GCZBDD;Found it;Wheelinb;2007-12-26;36760661;G861923
GCZBDD;Found it;beladi1;2007-12-20;36559071;G1080795
GCZBDD;Found it;yarr_beefcake;2007-11-30;35989441;G989006
GCZBDD;Found it;Phil 4:13;2007-11-17;36732603;G817288
GCZBDD;Found it;Nickel01;2007-11-17;35469888;G671598
GCZBDD;Found it;REDBUDHOOTIE;2007-11-02;34856172;G1306329
GCZBDD;Found it;Brat05;2007-11-02;34856105;G1307566
GCZBDD;Found it;shadow 25;2007-11-02;34850586;G1307557
GCZBDD;Found it;lake_wannabees;2007-10-21;34325961;G677965
GCZBDD;Found it;cyberwolph;2007-09-20;32909643;G507596
GCZBDD;Found it;Hobbit Taz;2007-09-09;32418909;G933682
GCZBDD;Found it;CribbageWitch;2007-09-09;32412722;G956939
GCZBDD;Found it;pandyandy;2007-09-01;31960140;G290699
GCZBDD;Found it;TinkerB74;2007-08-27;31751876;G1189749
GCZBDD;Found it;oldhippie73;2007-08-22;31497483;G960780
GCZBDD;Found it;CHAOS!;2007-08-05;30667704;G457693
GCZBDD;Found it;Deut31-8;2007-07-05;29149325;G362115
GCZBDD;Found it;AMH209;2007-07-05;29146991;G265570
GCZBDD;Found it;badlands;2007-06-08;27959776;G331172
GCZBDD;Found it;battleskunk;2007-06-06;27916844;G91164
GCZBDD;Found it;CacheRcheck;2007-06-06;27878363;G90721
GCZBDD;Write note;yawetag;2007-05-26;30436424;G1003256
GCZBDD;Found it;Crazy4Moose;2007-05-26;27392054;G935764
GCZBDD;Found it;yawetag;2007-05-26;27337543;G1003256
GCZBDD;Found it;Cycle Ken;2007-05-26;27336388;G502248
GCZBDD;Found it;lobocs;2007-05-26;27332030;G920838
GCZBDD;Found it;plpwalker;2007-05-26;27318589;G948009
GCZBDD;Found it;Bannal;2007-05-26;27316430;G920836
GCZBDD;Found it;DixieKats;2007-05-24;27754777;G754604
GCZBDD;Found it;YoungBlood85;2007-05-24;27240468;G573909
GCZBDD;Found it;NebulousNimrod;2007-05-22;27251245;G745842
GCZBDD;Found it;stlbarb;2007-05-19;27086808;G178534
GCZBDD;Write note;Gerhardus;2007-05-18;26956469;G418856
GCZBDD;Found it;spongebob14;2007-05-12;26878645;G478546
GCZBDD;Found it;Computer_Hiker;2007-05-06;26529474;G572080
GCZBDD;Found it;BBD1;2007-05-04;26417082;G638176
GCZBDD;Found it;L Frank;2007-05-02;26354163;G1017538
GCZBDD;Found it;TheMadChef;2007-04-22;26007471;G354187
GCZBDD;Found it;Al & Mylea;2007-04-18;25751025;G424790
GCZBDD;Found it;JC_Geo;2007-04-06;25161443;G448150
GCZBDD;Found it;labtech2;2007-04-02;25007308;G742838
GCZBDD;Found it;kc9gq1;2007-03-25;24682833;G933948
GCZBDD;Found it;talks funny;2007-03-20;24487007;G101178
GCZBDD;Found it;roelsch;2007-03-17;24431566;G29948
GCZBDD;Found it;Mean Gene;2007-03-17;24392941;G7108
GCZBDD;Found it;BlueBeadMan;2007-03-17;24383278;G199792
GCZBDD;Write note;Know Future;2007-03-11;24146055;G120999
GCZBDD;Found it;Know Future;2007-03-10;24102313;G120999
GCZBDD;Found it;quadnut;2007-01-24;22834124;G919224
GCZBDD;Found it;K-TEAM;2007-01-24;22797338;G30060
GCZBDD;Found it;Mandolinman;2007-01-16;22706931;G392020
GCZBDD;Found it;chesteril;2007-01-07;22320219;G880142
GCZBDD;Found it;BrinkOfDiscovery;2007-01-01;22086695;G658418
GCZBDD;Found it;tremlov;2007-01-01;22063482;G938996
GCZBDD;Found it;Gubbielarson;2006-12-30;21962077;G233807
GCZBDD;Found it;cachepotatoe;2006-12-29;22062575;G609736
GCZBDD;Found it;Prodigious;2006-12-29;21933635;G621594
GCZBDD;Found it;Dreicat;2006-12-28;21873208;G99737
GCZBDD;Found it;goldenboys;2006-12-23;21710320;G406809
GCZBDD;Found it;Sir Jeepsalot;2006-12-16;21587123;G306869
